gender,C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,weightIJ,NIJ
1,unknown,1,0,2,20070927191416,20161107232429,53,3330,16,22,1,0,0,8,1,1,7,36,0.800528377424059,664
0,unknown,3,0,3,20120305145956,20140410150119,50,767,13,25,5,0,0,10,0,0,1,34,0.411985187306913,297
1,unknown,1,0,1,20081031005923,20150222044258,54,2306,30,27,1,0,0,14,0,0,12,23,1.05714931610548,1074
0,unknown,3,2,1,20120427190514,20170721203300,585,1912,165,215,27,0,0,28,11,4,22,493,0.982449108801872,752
1,unknown,1,0,2,20090817045548,20170913153401,67,2950,24,26,0,0,0,1,0,42,7,17,0.800528377424059,664
0,unknown,3,2,1,20060909210845,20120213112135,338,1984,149,84,6,0,0,5,0,10,1,322,0.982449108801872,752
1,unknown,1,2,0,20060913214810,20140413192301,322,2770,43,96,5,0,0,2,6,6,15,260,1.20440316450483,647
1,male,1,3,2,20080113131746,20170929231921,1560,3548,748,1058,1,0,0,23,0,24,2,1407,1.00522694513289,817
1,male,1,1,3,20090321022510,20170712220147,156,3036,53,31,9,0,0,24,1,1,1,128,0.594368207936839,493
1,unknown,1,3,2,20060812160436,20160215165917,2206,3475,475,908,54,0,0,153,97,53,106,1550,1.00522694513289,817
1,male,1,1,1,20080717160334,20131113133807,107,1946,49,62,1,0,0,5,0,0,0,99,0.997535302103113,994
1,male,3,0,1,20111201175156,20160407040309,62,1590,14,36,2,0,0,7,1,5,3,40,1.05714931610548,1074
1,unknown,1,2,0,20140820195758,20150910161932,479,387,54,166,5,0,0,156,2,4,56,173,1.20440316450483,647
1,male,1,1,2,20120812233907,20121128205953,133,109,19,14,0,0,0,105,10,0,16,2,1.02771709743701,841
1,male,1,3,3,20081028045025,20120522214303,2244,1303,178,287,13,0,0,59,2,0,20,2158,1.48165413798567,1596
1,male,3,3,3,20051214162341,20170926213440,22306,4305,2378,4811,749,0,0,1031,1110,514,292,17598,1.48165413798567,1596
1,male,1,1,1,20110720030619,20130607213628,203,689,49,38,0,0,0,3,2,3,10,160,0.997535302103113,994
1,male,3,3,2,20120417153953,20170928120420,1279,1991,388,387,15,0,0,8,1,12,94,1134,1.00522694513289,817
0,unknown,3,0,2,20090130195711,20160626173608,86,2705,17,18,1,0,0,23,0,0,5,53,0.800528377424059,664
1,unknown,1,0,2,20161227132342,20170322182309,59,86,10,21,1,0,0,30,0,6,4,11,0.800528377424059,664
1,male,3,3,0,20041123150026,20170907035159,9001,4672,926,2229,297,17,0,107,46,267,151,7812,0.865617488080534,412
1,male,3,1,1,20090521013931,20170923230317,109,3048,68,86,3,0,0,1,0,7,0,101,0.997535302103113,994
1,male,1,3,1,20120528171921,20170824122157,1061,1915,130,54,5,0,0,23,3,1,7,893,0.661673179614133,477
0,unknown,3,1,3,20070201235326,20170302221116,135,3683,63,84,7,0,0,8,7,2,3,104,0.594368207936839,493
0,unknown,3,2,2,20080416151455,20120125183849,360,1380,86,228,7,0,0,15,0,5,3,327,0.915024129447388,978
0,unknown,3,0,1,20100301020636,20170224002723,54,2553,27,29,0,0,0,12,0,9,0,32,1.05714931610548,1074
0,unknown,3,0,0,20140513211925,20140529202039,57,17,3,3,1,0,0,1,0,0,1,55,1.86500803160946,1277
1,male,1,3,2,20050505100459,20170920104242,20811,4522,1490,8740,2744,0,0,473,204,82,368,17679,1.00522694513289,817
2,unknown,2,3,0,20160623105309,20171001232534,1911,466,362,601,3,0,0,1,0,0,1,1894,0.865617488080534,412
1,male,1,2,3,20051129211801,20170816012124,720,4279,295,411,18,0,0,57,11,33,25,591,0.831953524648453,917
1,unknown,1,1,2,20160528143628,20160728173314,168,62,28,26,4,0,0,130,1,4,0,33,1.02771709743701,841
1,unknown,1,0,2,20130205155533,20170421184933,74,1537,19,20,4,0,0,13,2,1,2,52,0.800528377424059,664
1,unknown,1,0,3,20140106145739,20160512141748,52,858,13,22,6,0,0,3,0,8,0,41,0.411985187306913,297
2,unknown,2,0,3,20140531155525,20140721163936,66,52,6,27,3,0,0,25,0,0,4,33,0.411985187306913,297
1,unknown,1,0,3,20081003195630,20130910115559,93,1804,42,28,2,0,0,14,3,22,0,45,0.411985187306913,297
1,male,3,0,3,20090224034819,20170529012853,79,3017,29,46,1,0,0,17,0,1,2,56,0.411985187306913,297
1,unknown,1,1,0,20061229132823,20160111162936,110,3301,46,16,1,0,0,3,0,4,0,101,1.29126262950745,974
1,unknown,1,1,1,20061014094911,20160713221326,161,3561,49,69,1,0,0,6,1,58,0,96,0.997535302103113,994
0,unknown,3,1,0,20060919205630,20150418084740,103,3134,13,23,0,0,0,1,6,0,65,30,1.29126262950745,974
1,male,1,2,3,20100426145421,20170531103555,670,2593,85,74,9,0,0,64,22,8,23,549,0.831953524648453,917
2,unknown,2,1,3,20090529100748,20130518114615,101,1451,24,49,1,0,0,12,5,5,7,71,0.594368207936839,493
1,male,1,2,3,20130604174247,20170921201709,355,1571,93,44,2,0,0,5,3,8,8,205,0.831953524648453,917
1,unknown,1,3,2,20100803234518,20171001033901,6151,2617,787,1031,45,0,0,26,3,128,44,5690,1.00522694513289,817
1,unknown,1,3,2,20061229093023,20120302112640,3498,1891,289,1176,110,0,0,23,2,18,28,2799,1.00522694513289,817
0,unknown,3,2,3,20060914232127,20140918141627,478,2927,90,276,25,0,0,37,101,34,20,263,0.831953524648453,917
1,male,3,3,3,20080720191021,20171002002829,101022,3362,2991,28086,107,11,0,1288,298,673,1938,86026,1.48165413798567,1596
0,unknown,3,1,0,20090614054200,20120922005040,122,1197,71,43,0,0,0,2,2,7,14,95,1.29126262950745,974
1,male,1,2,1,20070810111322,20170513085424,290,3565,106,150,6,0,0,32,2,1,0,249,0.982449108801872,752
1,unknown,1,2,2,20070412012018,20170507003702,728,3679,248,338,7,0,0,15,9,1,0,646,0.915024129447388,978
1,unknown,1,2,3,20130820195937,20170726153529,817,1437,69,157,31,0,0,522,0,0,25,268,0.831953524648453,917
1,male,1,1,2,20130117161623,20160219174740,122,1129,18,28,0,0,0,60,0,0,19,39,1.02771709743701,841
1,unknown,1,3,2,20060516220246,20170421030656,17589,3994,737,8531,97,1,0,2256,3912,479,1354,8715,1.00522694513289,817
1,male,1,1,3,20090422003445,20150521232825,150,2221,34,17,6,0,0,8,1,9,4,128,0.594368207936839,493
1,unknown,1,2,2,20050930131124,20120323041412,530,2367,161,68,25,0,0,3,0,23,0,468,0.915024129447388,978
0,unknown,3,2,0,20140814122938,20151114174145,757,458,139,132,0,0,0,1,0,0,0,753,1.20440316450483,647
0,unknown,3,2,3,20090809134140,20160116230429,299,2352,106,93,3,0,0,44,26,64,24,136,0.831953524648453,917
1,male,1,1,0,20170226003814,20170927110926,185,214,28,22,3,0,0,140,0,0,1,27,1.29126262950745,974
1,unknown,1,3,2,20070321205641,20131202190708,3728,2449,396,723,31,0,0,2,2,16,15,1879,1.00522694513289,817
0,unknown,3,0,1,20050829131840,20120515192038,61,2452,18,22,7,0,0,1,0,0,0,57,1.05714931610548,1074
1,male,1,1,1,20030529160022,20170716214800,140,5163,98,87,3,0,0,2,8,5,3,121,0.997535302103113,994
0,unknown,3,1,0,20100804163449,20140114054757,104,1260,23,67,1,0,0,3,0,11,2,67,1.29126262950745,974
0,unknown,3,2,1,20061217030727,20170923234749,265,3934,108,82,12,0,0,7,0,0,0,234,0.982449108801872,752
1,male,3,2,2,20081229201436,20160712135807,433,2753,43,413,4,0,0,1,13,8,19,380,0.915024129447388,978
2,female,2,0,3,20120829221945,20130426174503,78,241,28,32,0,0,0,27,6,19,16,9,0.411985187306913,297
0,unknown,3,1,2,20061129151106,20140827161636,186,2829,68,101,2,0,0,11,2,18,12,138,1.02771709743701,841
1,unknown,1,0,0,20070907181353,20131108154229,60,2255,28,25,1,0,0,3,0,0,0,53,1.86500803160946,1277
1,unknown,1,0,1,20131105202404,20131231025902,66,57,11,4,1,0,0,2,10,1,0,53,1.05714931610548,1074
0,unknown,3,3,3,20071112211247,20120813205239,2718,1737,387,342,30,1,0,650,19,26,57,1940,1.48165413798567,1596
1,male,1,2,3,20110314220920,20170719232600,537,2320,184,199,7,0,0,25,47,6,56,367,0.831953524648453,917
0,unknown,3,2,3,20070218180900,20150401021701,349,2965,120,128,3,0,0,77,4,28,37,194,0.831953524648453,917
1,male,3,1,3,20061009192904,20160929191346,183,3644,64,81,3,0,0,65,0,0,2,116,0.594368207936839,493
1,unknown,1,2,1,20080102170105,20151213230115,315,2903,94,71,4,0,0,2,1,0,4,308,0.982449108801872,752
2,unknown,2,0,0,20081019210227,20150209224148,57,2305,13,20,4,0,0,6,0,3,2,46,1.86500803160946,1277
1,male,1,3,3,20070417000548,20171001145758,4981,3821,642,2211,20,0,0,776,364,349,1580,1400,1.48165413798567,1596
1,male,1,0,2,20050104000157,20130712091412,59,3112,18,36,5,0,0,1,0,3,2,51,0.800528377424059,664
0,unknown,3,1,2,20070711033051,20130415205603,118,2106,47,61,8,0,0,6,0,0,5,107,1.02771709743701,841
0,unknown,3,1,1,20170525171048,20170728201503,130,65,18,9,3,0,0,79,0,1,0,50,0.997535302103113,994
0,unknown,3,1,2,20160528143553,20160713202048,183,47,17,34,6,0,0,148,0,11,3,21,1.02771709743701,841
2,unknown,2,0,1,20170225143407,20170331184137,53,35,7,24,0,0,0,20,1,0,0,32,1.05714931610548,1074
2,unknown,2,1,2,20140128233509,20140505180157,183,98,39,17,0,0,0,136,0,4,6,37,1.02771709743701,841
2,unknown,2,0,2,20081203184341,20170707075216,90,3139,42,23,5,0,0,17,0,2,12,59,0.800528377424059,664
2,female,2,1,0,20140327171720,20140808005613,173,135,36,16,0,0,0,126,14,0,32,1,1.29126262950745,974
0,unknown,3,0,2,20130627194651,20130913143152,58,79,4,4,0,0,0,44,0,0,5,9,0.800528377424059,664
0,unknown,3,0,1,20161020075526,20170517184103,65,210,15,10,0,0,0,50,0,8,4,3,1.05714931610548,1074
1,unknown,1,0,3,20070612032128,20170315162255,71,3565,21,22,3,0,0,31,1,3,0,33,0.411985187306913,297
2,unknown,2,1,3,20060828140759,20120129165043,155,1981,36,118,1,0,0,18,5,13,4,113,0.594368207936839,493
0,unknown,3,2,2,20081011073748,20130411060615,298,1644,48,28,1,0,0,52,3,10,38,182,0.915024129447388,978
1,unknown,1,1,3,20121111225806,20170822161422,179,1746,49,74,4,0,0,15,7,15,3,127,0.594368207936839,493
1,male,1,1,3,20110715215732,20120103173838,105,173,12,80,4,0,0,12,10,3,2,75,0.594368207936839,493
1,male,3,2,1,20070922225722,20130222044155,431,1981,95,101,14,0,0,13,0,8,0,409,0.982449108801872,752
1,male,1,2,3,20111215150903,20170818081829,493,2074,67,155,14,0,0,125,3,46,16,263,0.831953524648453,917
1,male,1,3,3,20080130024326,20151129214839,1027,2861,210,326,29,0,0,74,4,27,16,890,1.48165413798567,1596
1,unknown,1,3,0,20061114083200,20150319111644,1100,3048,193,450,183,0,0,5,0,7,16,1021,0.865617488080534,412
1,unknown,1,3,2,20070805181639,20151014175507,982,2993,214,232,15,0,0,11,5,0,21,804,1.00522694513289,817
2,unknown,2,1,0,20150826134257,20151120044205,148,87,16,14,11,0,0,135,0,0,0,13,1.29126262950745,974
2,unknown,2,1,3,20110817181955,20161205223550,193,1938,31,52,13,0,0,26,8,13,3,143,0.594368207936839,493
1,male,3,3,2,20100403031331,20170812005452,889,2689,189,162,16,0,0,41,7,51,3,749,1.00522694513289,817
1,unknown,1,1,1,20130902224903,20131111200419,122,71,19,16,3,0,0,100,0,5,5,12,0.997535302103113,994
0,unknown,3,0,1,20050615072031,20170930181354,53,4491,26,35,0,0,0,3,7,12,3,28,1.05714931610548,1074
1,unknown,1,2,1,20081115172937,20141229131845,254,2236,69,34,2,0,0,3,0,16,11,224,0.982449108801872,752
2,female,2,1,1,20150122171346,20170124061332,152,734,23,33,9,0,0,48,5,2,3,93,0.997535302103113,994
2,female,2,3,0,20150126154221,20161123155930,952,668,170,271,0,0,0,1,0,0,0,888,0.865617488080534,412
1,unknown,1,0,0,20160131153217,20170311165528,54,406,10,14,4,0,0,1,3,0,0,50,1.86500803160946,1277
2,female,2,2,3,20130129221232,20141012030708,240,622,40,78,2,0,0,34,5,6,31,145,0.831953524648453,917
0,unknown,3,0,3,20150309224245,20150506195923,65,59,5,3,1,0,0,54,0,0,0,11,0.411985187306913,297
2,female,2,3,1,20080622202755,20170921063927,74089,3379,1899,43954,1344,30,0,530,1591,1284,3941,55705,0.661673179614133,477
1,unknown,1,1,2,20120628203719,20120713230757,117,16,9,36,0,0,0,51,9,0,15,21,1.02771709743701,841
1,unknown,1,3,3,20080621165727,20171001011616,3485,3390,1134,1458,9,0,0,545,8,11,0,2179,1.48165413798567,1596
1,male,1,3,1,20060630204547,20160406150402,5257,3569,721,1066,285,0,0,2,31,166,55,4857,0.661673179614133,477
1,unknown,1,2,2,20150104181341,20170926163030,793,997,153,317,72,0,0,4,0,0,0,617,0.915024129447388,978
1,male,3,3,3,20100508042039,20140831045426,1329,1577,334,303,43,0,0,206,205,75,39,748,1.48165413798567,1596
0,unknown,3,1,1,20160123213014,20161130154606,172,313,27,53,1,0,0,13,0,0,0,155,0.997535302103113,994
0,unknown,3,1,3,20150711231505,20170529161543,128,689,42,18,0,0,0,2,0,0,0,124,0.594368207936839,493
1,unknown,1,1,3,20040730183215,20170923043754,95,4804,49,46,0,0,0,6,0,8,2,78,0.594368207936839,493
0,unknown,3,0,1,20120714003117,20140224175442,66,591,11,16,3,0,0,3,0,3,1,56,1.05714931610548,1074
1,unknown,1,0,1,20140825212751,20141025162955,50,62,16,11,4,0,0,43,0,2,0,5,1.05714931610548,1074
1,male,1,3,0,20130221014055,20160812161219,3211,1269,201,648,110,0,0,467,10,313,94,2192,0.865617488080534,412
1,male,1,1,3,20120421210222,20131226202022,185,615,28,40,1,0,0,113,5,1,23,18,0.594368207936839,493
1,male,1,2,3,20080807154951,20170110232957,330,3079,143,87,6,0,0,9,3,9,6,253,0.831953524648453,917
1,male,3,0,0,20110912091818,20160806155003,86,1791,41,56,0,0,0,9,0,1,2,71,1.86500803160946,1277
1,male,3,2,1,20130707150259,20160509114546,551,1038,174,492,1,0,0,8,11,0,15,508,0.982449108801872,752
1,male,1,0,2,20090711164948,20140201013520,79,1667,15,10,1,0,0,25,0,0,0,51,0.800528377424059,664
0,unknown,3,3,1,20080506201536,20170930215936,4627,3435,1231,826,41,0,0,146,5,28,68,1071,0.661673179614133,477
1,male,3,3,3,20080717232133,20170930225840,6139,3363,734,493,55,0,0,258,10,28,16,5528,1.48165413798567,1596
2,female,3,2,2,20091211203517,20170704063500,552,2763,136,123,10,0,0,153,51,51,68,216,0.915024129447388,978
0,unknown,3,3,1,20100311070540,20170718085930,1179,2687,150,477,28,0,0,19,13,49,67,971,0.661673179614133,477
1,male,3,3,3,20080331120217,20170927154942,4066,3468,687,1174,162,0,0,315,16,400,122,3069,1.48165413798567,1596
2,female,2,1,2,20100215024250,20160106210221,130,2152,29,28,3,0,0,65,0,0,1,61,1.02771709743701,841
2,female,2,2,2,20080707195652,20121027163612,273,1574,90,62,3,0,0,14,5,13,0,209,0.915024129447388,978
0,unknown,3,2,1,20110903123552,20150614221523,330,1381,45,67,13,0,0,4,0,2,6,314,0.982449108801872,752
1,male,3,1,0,20090712141945,20170123040101,199,2753,40,29,4,0,0,1,4,4,5,163,1.29126262950745,974
1,male,1,2,2,20120524190032,20131224050217,394,580,35,102,20,0,0,32,42,15,99,183,0.915024129447388,978
1,unknown,1,3,3,20060624191931,20171001122458,114309,4118,3484,12973,3033,27,0,1449,1097,3168,2291,103875,1.48165413798567,1596
1,male,1,3,3,20070828230117,20170803194309,3643,3629,690,496,26,0,0,65,20,64,169,2906,1.48165413798567,1596
1,male,3,1,0,20080116055801,20120205230219,100,1482,49,46,1,0,0,3,8,13,1,52,1.29126262950745,974
1,unknown,1,0,0,20160521220204,20170918204649,51,486,23,26,0,0,0,5,0,2,0,44,1.86500803160946,1277
1,male,3,2,1,20051108072817,20140809015843,655,3197,203,323,3,0,0,31,8,0,0,580,0.982449108801872,752
2,unknown,2,0,0,20161010114943,20161014083709,59,5,4,18,0,0,0,23,0,0,0,36,1.86500803160946,1277
1,male,3,1,3,20100106091458,20170329173952,106,2640,22,38,2,0,0,10,6,1,0,76,0.594368207936839,493
0,unknown,3,2,2,20051206212017,20170726163525,338,4251,57,239,11,0,0,8,5,25,3,289,0.915024129447388,978
0,unknown,3,2,1,20120527142320,20121021225051,476,148,55,277,2,0,0,2,0,3,1,463,0.982449108801872,752
1,unknown,1,2,0,20150627010001,20160324030250,326,272,14,157,0,0,0,1,2,0,4,317,1.20440316450483,647
0,unknown,3,2,1,20150204024836,20170726183140,359,904,73,52,6,0,0,105,0,1,4,245,0.982449108801872,752
1,unknown,1,1,0,20090116170352,20131201062930,136,1781,60,51,1,0,0,11,1,15,6,103,1.29126262950745,974
1,unknown,1,1,2,20060920220044,20120416013722,114,2036,19,39,8,0,0,4,0,15,0,91,1.02771709743701,841
1,male,1,1,2,20130930173353,20170725094227,148,1395,31,41,2,0,0,16,0,2,3,120,1.02771709743701,841
0,unknown,3,1,0,20040809215852,20150909053415,154,4049,61,91,8,0,0,18,15,3,14,104,1.29126262950745,974
2,female,2,2,3,20070918174844,20170905112325,614,3641,97,175,4,0,0,272,18,25,62,214,0.831953524648453,917
2,unknown,2,2,2,20141029172650,20150425151456,277,179,28,20,5,0,0,144,2,5,0,126,0.915024129447388,978
1,unknown,1,1,3,20120207144303,20170621231918,207,1962,33,33,6,0,0,21,2,6,4,174,0.594368207936839,493
1,unknown,1,3,3,20150728201343,20170915174307,1216,781,187,64,0,0,0,4,2,1,1,1049,1.48165413798567,1596
2,female,3,0,0,20140822224406,20150304235519,61,195,13,6,0,0,0,47,0,0,3,11,1.86500803160946,1277
0,unknown,3,3,1,20061028032749,20140122205131,1306,2644,94,314,177,0,0,5,19,1,4,1265,0.661673179614133,477
2,unknown,2,1,1,20161020075503,20170516205125,113,209,19,8,0,0,0,83,0,1,17,12,0.997535302103113,994
1,male,3,0,0,20071022181652,20170731021026,81,3571,58,26,0,0,0,1,1,0,1,74,1.86500803160946,1277
1,unknown,1,1,1,20160405145402,20170930183407,145,544,30,38,3,0,0,10,1,2,4,114,0.997535302103113,994
1,male,1,2,1,20140531161626,20151017041514,235,505,16,34,10,0,0,31,0,10,2,192,0.982449108801872,752
1,unknown,1,1,2,20071017220517,20161221175833,133,3354,75,78,12,0,0,6,2,12,13,91,1.02771709743701,841
2,unknown,2,3,3,20140311205050,20170928002854,2725,1298,211,1330,4,5,0,485,749,35,1399,38,1.48165413798567,1596
1,male,1,0,3,20130810204747,20141011004542,67,428,23,38,0,0,0,16,10,6,7,15,0.411985187306913,297
0,unknown,3,2,2,20070324234929,20120619150637,818,1915,59,568,38,0,0,44,1,9,4,685,0.915024129447388,978
1,male,1,2,3,20081008190316,20121116041606,225,1501,41,33,3,0,0,75,33,0,13,101,0.831953524648453,917
1,male,1,3,3,20120518233121,20150802234004,2126,1172,167,556,6,0,0,700,321,11,739,258,1.48165413798567,1596
0,unknown,3,2,3,20070130142510,20140314093757,329,2601,113,165,15,0,0,14,0,0,0,313,0.831953524648453,917
1,male,3,2,3,20080917020753,20170301170151,292,3088,111,112,2,0,0,12,0,12,2,250,0.831953524648453,917
1,unknown,1,0,3,20050822132322,20160820033150,78,4017,21,22,6,0,0,4,1,0,0,73,0.411985187306913,297
0,unknown,3,3,0,20100330183755,20160526091111,2602,2250,69,2477,1,0,0,1,7,6,11,2363,0.865617488080534,412
0,unknown,3,0,3,20080815201302,20120905223857,67,1483,23,41,2,0,0,15,0,12,2,36,0.411985187306913,297
0,unknown,3,2,1,20140716103229,20170915134744,421,1158,80,65,2,0,0,8,1,0,8,378,0.982449108801872,752
1,male,1,3,0,20150520164703,20160629171304,1945,407,14,1940,6,0,0,1,0,0,0,1943,0.865617488080534,412
1,male,3,0,1,20101106144630,20170914140950,93,2505,49,44,0,0,0,12,58,0,2,19,1.05714931610548,1074
1,male,3,1,0,20080407224709,20160919014901,166,3088,50,51,15,0,0,1,0,12,2,147,1.29126262950745,974
1,unknown,1,2,2,20080721103217,20170103205729,418,3089,107,128,16,0,0,109,23,11,23,249,0.915024129447388,978
2,unknown,2,0,1,20100916102640,20160514125449,73,2068,38,18,4,0,0,10,0,0,16,41,1.05714931610548,1074
0,unknown,3,0,0,20060827174417,20121231165248,66,2319,26,17,0,0,0,1,0,14,4,46,1.86500803160946,1277
2,unknown,2,0,0,20150519182914,20170910065603,53,846,10,13,0,0,0,2,3,0,21,27,1.86500803160946,1277
1,male,1,0,3,20080510014936,20150714234419,77,2622,32,23,0,0,0,5,2,0,7,63,0.411985187306913,297
0,unknown,3,2,3,20060925213023,20170224163611,417,3806,152,231,22,0,0,16,5,5,5,367,0.831953524648453,917
1,unknown,1,2,3,20120622232955,20151129225305,290,1256,28,24,0,0,0,255,0,0,1,30,0.831953524648453,917
1,unknown,1,0,2,20061101203542,20150914150146,59,3240,16,18,1,0,0,10,17,0,15,17,0.800528377424059,664
1,unknown,1,3,1,20150115025450,20170825013946,857,954,90,217,4,0,0,18,1,6,18,680,0.661673179614133,477
1,unknown,1,0,1,20100105202257,20170831190621,86,2796,20,20,4,0,0,1,1,0,2,82,1.05714931610548,1074
1,male,1,0,3,20110729195406,20121028183823,87,458,25,36,5,0,0,18,3,2,16,39,0.411985187306913,297
1,male,1,2,1,20060706023436,20120529052630,223,2155,42,32,0,0,0,7,0,0,7,206,0.982449108801872,752
1,male,3,3,3,20060409032702,20171001002019,62600,4194,3066,26648,6305,18,0,1388,6515,966,8793,42442,1.48165413798567,1596
1,male,3,2,2,20160327002203,20170709063749,276,470,67,100,21,0,0,6,0,0,2,266,0.915024129447388,978
1,unknown,1,1,2,20060126192525,20140521024320,100,3038,46,50,0,0,0,4,0,34,10,51,1.02771709743701,841
0,unknown,3,2,2,20100920092137,20170303235114,713,2357,94,481,4,0,0,10,23,22,29,617,0.915024129447388,978
2,female,3,2,0,20120527145815,20141007022450,236,864,45,37,2,0,0,6,0,0,0,222,1.20440316450483,647
1,male,1,3,3,20120302184924,20121203131401,1162,277,114,149,7,0,0,53,13,77,36,967,1.48165413798567,1596
1,unknown,1,1,0,20060401154631,20130526162852,126,2613,19,41,5,0,0,2,0,0,0,114,1.29126262950745,974
1,male,1,1,3,20070823214416,20170328190126,139,3506,52,49,3,0,0,34,0,3,12,80,0.594368207936839,493
1,unknown,1,2,3,20060304105506,20171001095932,341,4230,172,84,4,0,0,5,0,18,8,305,0.831953524648453,917
0,unknown,3,3,0,20061225163551,20170711111504,934,3852,381,204,97,0,0,5,11,40,19,847,0.865617488080534,412
1,male,1,1,1,20081212035354,20170414193307,156,3046,33,36,4,0,0,8,0,0,3,145,0.997535302103113,994
1,unknown,1,1,1,20070105011248,20130505094346,182,2313,43,56,7,0,0,1,7,0,9,165,0.997535302103113,994
0,unknown,3,3,0,20120112015307,20170927232218,5763,2086,567,2923,239,1,0,10,63,75,22,5139,0.865617488080534,412
0,unknown,3,3,1,20070426220605,20170824220404,1523,3774,243,375,36,0,0,120,7,7,29,1312,0.661673179614133,477
0,unknown,3,1,1,20110313084441,20160324073001,117,1839,9,92,1,0,0,22,3,0,86,6,0.997535302103113,994
1,unknown,1,1,0,20101024021442,20170120162335,115,2281,19,13,3,0,0,8,0,0,0,104,1.29126262950745,974
1,male,3,0,2,20070829154255,20150725195942,60,2888,21,14,1,0,0,10,0,1,6,38,0.800528377424059,664
1,male,1,0,2,20090722202751,20131017063356,57,1549,16,12,3,0,0,6,0,3,4,44,0.800528377424059,664
0,unknown,3,1,0,20141209232934,20170802220217,107,968,31,74,0,0,0,1,0,25,0,81,1.29126262950745,974
1,male,1,2,0,20140222082844,20170909003142,264,1296,52,18,1,0,0,1,0,0,2,261,1.20440316450483,647
0,unknown,3,3,3,20140423045646,20170710015517,1908,1175,343,432,37,1,0,815,19,26,32,963,1.48165413798567,1596
